Local Employees,Total Employees,Local Sales,Total Sales,International,Ad Spending,New Location,Ownership Type,Industry Type,Industry Category,Age,Buyer
130,130,78,78,0,D,S,Private,27,H,4,1
130,130,89,89,0,D,S,Private,34,H,3,1
130,130,89,89,0,D,S,,27,H,2,1
130,130,89,89,0,D,S,,27,H,2,1
130,130,93,93,0,E,S,Private,35,H,10,1
130,130,93,93,0,E,S,Private,27,H,1,1
130,130,93,93,0,D,S,Private,27,H,5,1
130,130,93,93,0,D,M,,73,C,2,1
130,130,98,98,0,D,S,,39,H,5,1
130,130,100,100,0,E,S,,36,H,2,1
130,130,100,100,0,E,S,Private,35,H,9,0
130,130,100,100,0,C,S,Private,42,E,7,1
130,130,100,100,0,D,S,,25,H,4,1
130,130,100,100,0,E,S,Private,34,H,1,1
130,130,102,102,0,E,S,Private,34,H,3,1
130,130,106,106,0,B,S,#N/A,80,C,12,0
130,130,106,106,0,E,S,Private,24,H,10,1
130,130,109,109,0,D,S,Private,27,H,9,1
130,130,113,113,0,B,S,,87,C,2,1
130,130,119,119,0,B,M,Private,42,E,6,0
130,130,130,130,0,D,S,Private,82,C,5,1
130,130,130,130,0,B,S,Private,82,C,8,1
130,130,130,130,0,D,S,,82,C,6,1
130,130,130,130,0,D,S,,82,C,12,1
130,130,130,130,0,D,S,Private,82,C,12,1
130,130,130,130,0,D,S,Private,82,C,9,0
130,130,130,130,0,D,S,Private,39,H,7,1
130,130,130,130,0,B,S,Private,82,C,2,1
130,130,130,130,0,D,S,Private,87,C,12,1
61,130,61,130,0,B,S,#N/A,87,C,7,1
130,130,130,130,0,A,S,Private,82,C,10,1
130,130,130,130,0,D,S,,82,C,5,1
130,130,130,130,0,A,S,Private,87,C,10,1
130,130,130,130,0,D,N,,82,C,5,1
130,130,130,130,0,D,S,Private,82,C,8,1
130,130,130,130,0,D,S,Private,82,C,4,1
130,130,130,130,0,E,S,Private,82,C,8,1
130,130,130,130,0,D,S,Private,82,C,12,1
130,130,130,130,0,D,S,Private,82,C,2,1
130,130,130,130,0,D,S,,82,C,5,1
130,130,130,130,0,D,S,Private,82,C,12,1
130,130,130,130,0,A,S,Private,82,C,12,1
130,130,130,130,0,D,S,,82,C,2,1
130,130,130,130,0,D,M,Private,82,C,12,1
130,130,130,130,0,E,S,,82,C,7,1
130,130,135,135,0,E,S,Private,32,H,10,1
130,130,139,139,0,E,M,Private,14,D,9,0
130,130,141,141,0,C,S,,27,H,2,1
130,130,141,141,0,A,S,Private,73,C,1,1
130,130,141,141,0,D,S,Private,73,C,2,1
130,130,141,141,0,D,M,Private,73,C,10,1
7,130,11,143,0,C,S,Private,42,E,12,0
4,130,9,143,0,C,S,,42,E,5,0
130,130,100,143,0,E,M,Public,38,H,2,1
130,130,145,145,0,A,M,Private,37,H,12,1
130,130,145,145,0,B,S,,87,C,4,1
130,130,148,148,0,C,S,,73,C,4,1
130,130,148,148,0,D,S,,73,C,2,1
130,130,161,161,0,D,S,Private,48,E,6,1
130,130,189,189,0,A,S,Private,50,B,12,1
130,130,195,195,0,B,S,Private,57,F,2,1
130,130,195,195,0,E,S,,51,B,2,1
130,130,195,195,0,A,S,Private,50,B,12,1
130,130,202,202,0,B,S,,50,B,1,1
130,130,221,221,0,D,S,,50,B,2,1
130,130,228,228,0,C,S,Private,17,G,12,1
130,130,228,228,0,A,S,Private,81,C,2,1
130,130,228,228,0,D,S,Private,17,G,12,1
130,130,228,228,0,D,S,Private,17,G,5,1
130,130,234,234,0,A,M,Private,17,G,4,0
130,130,234,234,0,D,S,Private,79,C,2,1
130,130,234,234,0,C,S,Private,73,C,3,1
130,130,234,234,0,A,S,Private,17,G,10,1
130,130,243,243,0,A,S,,50,B,2,0
130,130,260,260,0,D,S,Private,86,C,12,1
130,130,282,282,0,E,M,Private,34,H,9,0
130,130,282,282,0,D,S,,50,B,12,1
130,130,286,286,0,D,M,Private,87,C,1,1
130,130,286,286,0,D,S,Private,87,C,12,1
130,130,293,293,0,D,S,,87,C,2,1
130,130,293,293,0,D,S,,73,C,6,1
130,130,293,293,0,B,S,Private,33,H,5,1
130,130,293,293,0,D,S,Private,39,H,6,1
130,130,326,326,0,E,S,,87,C,2,1
130,130,326,326,0,A,S,Private,87,C,6,1
130,130,326,326,0,D,M,Private,87,C,6,1
130,130,347,347,0,D,S,,15,G,1,1
130,130,365,365,0,E,S,,57,F,2,1
130,130,365,365,0,D,S,Private,57,F,6,1
130,130,365,365,0,D,S,,35,H,6,1
130,130,408,408,0,D,S,Private,61,A,9,1
130,130,525,525,0,C,S,,55,F,12,1
132,132,100,100,0,E,S,Private,27,H,3,1
132,132,132,132,0,D,S,,82,C,5,1
132,132,265,265,0,D,S,Private,60,A,12,1
135,135,87,87,0,E,S,Private,36,H,2,1
135,135,106,106,0,D,S,,35,H,3,1
135,135,111,111,0,B,S,Private,34,H,12,0
135,135,135,135,0,D,S,Private,87,C,6,1
98,135,89,458,0,E,S,Public,35,H,5,1
7,137,2,4,0,C,M,Private,72,C,4,0
20,137,4,4,0,C,S,,72,C,5,0
137,137,82,82,0,E,S,Private,27,H,9,1
137,137,137,137,0,E,S,,82,C,7,1
137,137,137,137,0,E,N,,82,C,1,1
137,137,369,369,0,D,S,Private,51,B,12,1
139,139,0,0,0,D,S,,92,C,6,0
139,139,0,0,0,D,S,,92,C,5,0
139,139,0,0,0,D,S,,92,C,4,0
22,139,35,26,0,A,S,Public,50,B,3,1
139,139,95,93,0,E,S,Public,36,H,9,1
141,141,0,0,0,D,S,,92,C,4,0
141,141,0,0,0,D,S,#N/A,92,C,3,1
141,141,28,28,0,C,S,,83,C,10,1
141,141,35,35,0,B,S,Private,72,C,6,1
9,141,4,37,0,B,S,Private,75,C,12,0
141,141,54,54,0,C,S,,80,C,9,0
141,141,72,72,0,D,M,Private,86,C,12,1
141,141,82,82,0,E,S,,39,H,1,1
141,141,93,93,0,D,M,Private,36,H,7,1
141,141,95,95,0,B,S,,76,C,5,0
141,141,95,95,0,E,S,,36,H,2,1
141,141,98,98,0,E,S,Public,39,H,9,1
141,141,98,98,0,D,S,Private,27,H,6,1
141,141,102,102,0,E,S,Private,27,H,1,1
141,141,102,102,0,D,S,Private,27,H,2,1
141,141,141,141,0,D,S,Private,82,C,2,1
141,141,141,141,0,D,S,Private,82,C,2,1
141,141,141,141,0,D,S,Private,82,C,10,1
141,141,141,141,0,C,S,Private,82,C,12,1
141,141,141,141,0,D,S,Private,82,C,9,0
141,141,141,141,0,D,M,Private,82,C,12,1
141,141,141,141,0,A,S,Private,87,C,2,1
141,141,141,141,0,D,S,Private,82,C,6,1
141,141,141,141,0,D,S,,82,C,1,1
141,141,141,141,0,D,S,Private,82,C,12,1
141,141,141,141,0,E,S,,82,C,7,1
141,141,141,141,0,D,S,Private,82,C,6,1
141,141,141,141,0,D,S,Private,82,C,2,1
141,141,141,141,0,B,S,Private,82,C,12,1
141,141,141,141,0,D,M,,82,C,4,1
141,141,141,141,0,D,S,Private,82,C,4,1
141,141,156,156,0,A,S,,87,C,6,1
141,141,252,252,0,A,S,,54,F,11,0
141,141,252,252,0,B,S,Private,51,B,2,1
141,141,299,299,0,C,S,,25,H,2,1
141,141,317,317,0,B,S,,73,C,4,1
141,141,339,339,0,D,M,Private,78,C,9,1
141,141,571,571,0,B,S,,55,F,2,1
143,143,156,156,0,D,S,Private,73,C,7,1
143,143,401,401,0,D,S,,57,F,5,1
145,145,0,0,0,D,S,,91,C,4,0
145,145,78,78,0,D,S,,70,C,2,0
145,145,78,78,0,B,S,Private,70,C,3,0
141,145,122,122,0,D,S,,87,C,6,0
145,145,145,145,0,D,S,Private,82,C,9,0
145,145,145,145,0,D,S,Private,82,C,2,1
145,145,145,145,0,D,S,,82,C,12,1
145,145,109,265,0,E,S,Public,36,H,2,1
145,145,291,291,0,D,S,Private,60,A,7,1
148,148,89,89,0,E,S,Private,27,H,9,1
148,148,148,148,0,D,S,Private,82,C,1,1
148,148,148,148,0,D,S,Private,82,C,9,0
148,148,148,148,0,D,S,,82,C,10,1
7,150,15,67,0,D,M,,50,B,4,0
7,150,7,117,0,E,S,Public,87,C,2,1
150,150,137,137,0,E,S,Private,36,H,2,1
150,150,150,150,0,D,S,,82,C,3,1
150,150,161,161,0,E,S,Private,83,C,2,1
150,150,263,263,0,A,S,Private,81,C,12,1
152,152,0,0,0,E,S,,96,C,5,0
152,152,0,0,0,D,S,,99,C,3,0
152,152,76,76,0,A,S,,58,F,3,0
152,152,76,76,0,C,S,Private,27,H,8,1
152,152,91,91,0,E,M,Private,27,H,9,1
152,152,91,91,0,E,S,Private,27,H,1,1
152,152,100,100,0,E,S,Private,38,H,2,0
152,152,100,100,0,E,S,Private,36,H,3,1
152,152,100,100,0,E,S,,36,H,2,1
152,152,100,100,0,E,S,Private,36,H,2,1
152,152,104,104,0,E,S,,27,H,4,1
152,152,104,104,0,A,S,Public,27,H,12,1
152,152,104,104,0,A,S,,27,H,5,1
152,152,106,106,0,E,M,Private,24,H,4,0
152,152,106,106,0,E,S,,20,H,5,1
152,152,109,109,0,E,S,Private,36,H,3,1
152,152,111,111,0,D,M,,27,H,2,1
152,152,111,111,0,E,S,Private,27,H,2,1
152,152,115,115,0,D,S,,83,C,4,1
152,152,115,115,0,D,S,Private,83,C,12,1
152,152,115,115,0,E,S,Private,27,H,2,1
152,152,117,117,0,E,S,,20,H,10,1
152,152,124,124,0,A,S,,80,C,3,0
152,152,124,124,0,E,S,,35,H,2,1
152,152,124,124,0,A,S,Private,80,C,12,1
152,152,135,135,0,A,S,,48,E,10,1
152,152,135,135,0,D,M,,48,E,2,1
152,152,137,137,0,E,S,,35,H,3,1
9,152,9,137,0,E,S,,73,C,2,1
152,152,152,152,0,D,S,Private,82,C,12,1
152,152,152,152,0,D,S,Private,82,C,2,1
152,152,152,152,0,D,N,,82,C,6,1
152,152,152,152,0,D,S,,82,C,12,1
152,152,152,152,0,D,S,Private,82,C,12,1
152,152,152,152,0,D,S,Private,82,C,12,1
152,152,152,152,0,D,M,Private,82,C,9,0
152,152,152,152,0,D,M,Private,82,C,9,0
152,152,152,152,0,D,S,Private,82,C,9,0
152,152,152,152,0,D,S,Private,82,C,9,0
152,152,152,152,0,D,S,Private,82,C,10,1
152,152,152,152,0,D,S,,82,C,5,1
152,152,152,152,0,D,M,Private,82,C,8,1
152,152,152,152,0,D,S,Private,82,C,12,1
152,152,152,152,0,B,S,Private,87,C,8,1
152,152,152,152,0,D,S,Private,82,C,2,1
152,152,152,152,0,D,S,Private,82,C,12,1
152,152,152,152,0,D,S,Private,82,C,9,1
152,152,152,152,0,D,S,,82,C,5,1
152,152,152,152,0,D,S,Private,82,C,12,1
152,152,163,163,0,E,S,Private,83,C,2,1
152,152,163,163,0,E,S,,27,H,2,1
152,152,165,165,0,E,S,,27,H,1,1
152,152,165,165,0,D,S,Private,73,C,12,1
152,152,165,165,0,B,S,Private,73,C,9,1
152,152,184,184,0,A,S,,73,C,3,0
152,152,184,184,0,D,S,Private,73,C,6,1
152,152,184,184,0,D,S,,73,C,2,1
152,152,202,202,0,B,S,Private,65,A,10,1
152,152,215,215,0,D,S,Private,36,H,12,1
152,152,221,221,0,A,S,,50,B,5,1
152,152,237,237,0,A,S,Private,50,B,12,1
152,152,267,267,0,D,S,,81,C,9,0
152,152,267,267,0,A,S,,81,C,12,1
152,152,267,267,0,D,S,Private,17,G,5,1
152,152,267,267,0,A,S,Private,81,C,10,1
152,152,271,271,0,D,S,Private,20,H,5,1
152,152,273,273,0,B,M,Private,55,F,12,1
152,152,304,304,0,D,M,,51,B,4,1
152,152,304,304,0,D,M,,86,C,5,1
152,152,380,380,0,D,S,Private,87,C,7,1
152,152,425,425,0,D,S,Private,27,H,6,1
152,152,425,425,0,E,M,,57,F,2,1
154,154,74,74,0,A,M,Private,27,H,12,1
154,154,154,154,0,D,S,,87,C,4,1
156,156,109,109,0,E,S,Private,36,H,1,1
156,156,130,130,0,E,S,Private,35,H,9,1
156,156,156,156,0,D,M,Private,82,C,7,1
156,156,156,156,0,D,S,Private,82,C,4,1
156,156,273,273,0,D,S,Private,81,C,12,1
158,158,158,158,0,D,S,,82,C,6,1
161,161,0,0,0,D,S,,92,C,3,0
161,161,80,80,0,D,S,Private,89,C,6,1
161,161,109,109,0,A,S,Private,34,H,6,1
163,163,0,0,0,D,S,,92,C,1,1
163,163,30,30,0,D,S,,73,C,2,1
163,163,82,82,0,C,S,Private,58,F,7,0
4,163,2,82,0,C,S,,79,C,2,0
163,163,82,82,0,C,S,Private,87,C,7,1
163,163,82,82,0,A,M,,58,F,4,1
163,163,82,82,0,B,S,Private,27,H,12,1
163,163,82,82,0,D,S,Private,79,C,9,1
163,163,85,85,0,E,S,,20,H,6,1
163,163,98,98,0,E,M,Private,27,H,9,1
163,163,106,106,0,E,S,,30,H,4,1
163,163,111,111,0,E,S,Private,36,H,9,1
163,163,111,111,0,D,S,,35,H,2,1
30,163,30,113,0,E,S,Public,87,C,1,1
163,163,113,113,0,D,S,Private,27,H,12,1
163,163,113,113,0,A,S,Private,27,H,6,1
163,163,115,115,0,E,S,Private,38,H,2,1
163,163,117,117,0,D,S,Private,27,H,12,1
163,163,124,124,0,E,S,Private,38,H,1,1
163,163,126,126,0,E,S,Private,34,H,9,0
163,163,132,132,0,E,S,Private,35,H,1,1
163,163,135,135,0,E,S,Private,35,H,10,1
163,163,163,163,0,D,S,Private,82,C,12,1
163,163,163,163,0,D,S,Private,82,C,2,1
163,163,163,163,0,D,S,Private,82,C,8,1
163,163,163,163,0,D,S,Private,82,C,12,1
163,163,163,163,0,D,S,,82,C,5,1
163,163,163,163,0,D,M,,82,C,5,1
163,163,163,163,0,D,S,Private,82,C,9,0
163,163,163,163,0,D,S,Private,82,C,9,0
163,163,163,163,0,D,S,Private,82,C,9,0
163,163,163,163,0,D,S,Private,82,C,12,1
163,163,163,163,0,B,S,Private,82,C,7,1
163,163,163,163,0,D,M,,82,C,7,1
163,163,163,163,0,D,S,Private,82,C,12,1
163,163,163,163,0,A,S,,87,C,9,1
163,163,163,163,0,D,S,Private,82,C,10,1
163,163,163,163,0,D,S,,82,C,2,1
163,163,163,163,0,D,S,,82,C,6,1
163,163,163,163,0,D,S,,82,C,12,1
163,163,163,163,0,D,M,Private,82,C,12,1
163,163,163,163,0,D,S,Private,82,C,12,1
163,163,163,163,0,D,S,,82,C,5,1
163,163,163,163,0,D,S,,82,C,12,1
163,163,163,163,0,A,S,Private,82,C,12,1
163,163,180,180,0,B,S,,87,C,6,1
163,163,191,191,0,D,N,,80,C,2,1
163,163,197,197,0,D,S,Private,73,C,2,1
54,163,48,206,0,D,S,,87,C,4,1
152,163,115,213,0,D,M,Public,36,H,5,1
163,163,245,245,0,D,M,Private,82,C,2,1
163,163,260,260,0,B,S,Private,52,F,12,0
163,163,260,260,0,A,S,Private,54,F,12,0
163,163,284,284,0,D,S,,73,C,3,1
163,163,293,293,0,D,M,,79,C,8,1
163,163,456,456,0,D,S,,57,F,2,1
163,163,456,456,0,D,S,,57,F,5,1
163,163,456,456,0,A,M,Private,67,A,2,1
163,163,516,516,0,A,S,Private,47,E,6,1
165,165,165,165,0,D,S,Private,82,C,7,1
165,165,165,165,0,D,M,Private,82,C,8,1
165,165,269,269,0,D,S,,62,A,4,1
167,167,501,501,0,D,S,Private,55,F,3,0
26,169,17,54,0,D,S,,8,I,4,0
169,169,80,80,0,A,S,Private,27,H,12,1
169,169,111,111,0,E,S,,36,H,3,1
169,169,169,169,0,D,S,,82,C,12,1
171,171,65,65,0,D,S,Private,82,C,6,0
171,171,65,65,0,E,S,,82,C,2,0
171,171,65,65,0,E,S,,82,C,2,0
171,171,65,65,0,E,S,,82,C,2,0
171,171,102,1723,0,E,S,Public,37,H,3,1
174,174,87,87,0,B,S,Private,86,C,12,1
174,174,87,87,0,C,S,,86,C,6,1
174,174,87,87,0,D,S,,82,C,2,1
174,174,109,109,0,D,S,Private,37,H,6,1
174,174,119,119,0,C,S,Private,36,H,12,1
174,174,119,119,0,D,S,Private,27,H,12,1
174,174,119,119,0,C,S,,27,H,2,1
174,174,119,119,0,A,S,Private,27,H,10,1
174,174,124,124,0,D,S,,73,C,2,1
174,174,124,124,0,E,S,Private,22,H,9,1
174,174,126,126,0,E,S,Private,28,H,2,1
174,174,130,130,0,D,S,,83,C,12,1
174,174,135,135,0,E,S,Private,25,H,2,1
130,174,87,148,0,E,S,Public,38,H,3,1
174,174,174,174,0,D,S,,82,C,6,1
174,174,174,174,0,D,M,,82,C,12,1
174,174,174,174,0,D,S,Private,82,C,10,1
174,174,174,174,0,D,S,Private,82,C,9,1
174,174,174,174,0,D,M,Private,82,C,9,0
174,174,174,174,0,B,S,Private,87,C,5,0
174,174,174,174,0,D,M,Private,82,C,9,0
174,174,174,174,0,B,S,Private,82,C,12,1
174,174,174,174,0,D,S,,82,C,1,1
174,174,174,174,0,D,S,,87,C,5,1
174,174,174,174,0,D,S,Private,82,C,2,1
174,174,174,174,0,D,S,Private,87,C,2,1
174,174,174,174,0,D,S,Private,82,C,9,1
174,174,174,174,0,B,S,Private,82,C,2,1
174,174,174,174,0,A,S,Private,82,C,12,1
174,174,174,174,0,C,S,Private,82,C,12,1
174,174,174,174,0,D,S,Private,82,C,10,1
174,174,174,174,0,D,S,,82,C,9,1
174,174,174,174,0,A,S,Private,87,C,12,1
174,174,189,189,0,A,S,,73,C,5,1
174,174,193,193,0,D,M,,87,C,2,1
174,174,193,193,0,A,M,Private,87,C,10,1
174,174,204,204,0,D,S,,80,C,6,0
174,174,260,260,0,D,S,,82,C,2,1
174,174,269,269,0,C,S,,50,B,2,1
174,174,304,304,0,D,S,Private,81,C,9,1
174,174,378,378,0,E,S,Private,23,H,1,1
174,174,391,391,0,D,S,,27,H,6,0
174,174,391,391,0,D,S,Private,73,C,6,1
174,174,391,391,0,D,S,,87,C,5,1
174,174,417,417,0,D,S,Private,78,C,12,1
174,174,417,417,0,A,S,,78,C,5,1
174,174,434,434,0,A,S,Private,87,C,8,1
176,176,224,224,0,B,S,,52,F,2,0
176,176,224,224,0,B,S,,52,F,2,0
176,176,224,224,0,B,S,,52,F,3,0
176,176,224,224,0,D,S,,52,F,2,0
178,178,0,0,0,D,M,#N/A,92,C,1,1
178,178,85,85,0,A,S,Private,27,H,1,1
178,178,148,148,0,E,S,Private,35,H,1,1
178,178,178,178,0,D,S,,82,C,12,1
178,178,178,178,0,D,M,Private,82,C,9,0
178,178,312,312,0,C,S,Private,59,F,6,1
180,180,180,180,0,D,S,Private,82,C,6,1
182,182,0,0,0,D,S,,92,C,3,1
182,182,124,124,0,E,S,Private,36,H,1,1
182,182,182,182,0,D,S,Private,82,C,12,1
182,182,182,182,0,D,S,,82,C,2,1
184,184,0,0,0,D,S,,91,C,6,0
184,184,0,0,0,D,S,,92,C,3,0
22,184,0,0,0,E,S,Public,28,H,6,1
184,184,69,69,0,A,S,,82,C,9,1
184,184,93,93,0,D,S,,87,C,2,1
184,184,102,102,0,E,S,Private,35,H,12,1
184,184,113,113,0,E,M,Private,35,H,4,1
184,184,117,117,0,E,S,Private,31,H,2,1
184,184,122,122,0,D,S,Private,36,H,7,1
184,184,126,126,0,E,S,,33,H,2,1
184,184,128,128,0,B,S,Private,27,H,12,1
184,184,128,128,0,A,S,Private,27,H,12,1
184,184,150,150,0,D,S,,49,E,4,1
184,184,184,184,0,D,S,Private,82,C,12,1
184,184,184,184,0,D,S,Private,82,C,9,0
184,184,184,184,0,D,S,Private,82,C,9,0
184,184,184,184,0,D,S,Private,82,C,9,0
184,184,184,184,0,D,S,Private,82,C,7,1
184,184,184,184,0,D,S,Private,82,C,6,1
184,184,184,184,0,D,S,,87,C,5,1
184,184,184,184,0,D,S,,82,C,2,1
184,184,184,184,0,D,S,,82,C,12,1
184,184,200,200,0,E,S,Private,73,C,8,1
184,184,202,202,0,B,S,Private,73,C,10,1
184,184,204,204,0,B,S,Private,87,C,4,1
184,184,215,215,0,A,S,,73,C,2,1
65,184,85,239,0,A,S,Private,59,F,12,1
184,184,323,323,0,B,S,Private,73,C,10,1
184,184,332,332,0,B,S,Private,50,B,10,1
184,184,406,406,0,D,S,,87,C,4,1
43,189,0,0,0,D,M,,92,C,5,0
4,189,0,0,0,D,S,,92,C,3,0
13,189,0,0,0,D,M,,92,C,2,0
189,189,189,189,0,D,S,,82,C,6,1
7,191,4,72,0,A,S,Private,27,H,10,0
191,191,115,115,0,D,S,,27,H,10,1
191,191,132,132,0,B,M,Private,27,H,6,1
191,191,191,191,0,D,S,Private,82,C,10,1
191,191,130,595,0,E,S,Public,38,H,2,1
193,193,339,339,0,D,S,Private,73,C,10,1
193,193,781,781,0,B,S,Private,55,F,12,1
195,195,0,0,0,D,M,Public,57,F,2,1
195,195,98,98,0,D,S,,79,C,4,1
195,195,98,98,0,D,M,Private,82,C,3,1
195,195,102,102,0,E,S,,23,H,1,1
195,195,126,126,0,D,S,Private,30,H,12,1
195,195,135,135,0,D,S,Private,27,H,10,1
195,195,137,137,0,E,M,Private,24,H,3,1
195,195,139,139,0,E,M,Private,35,H,10,1
195,195,152,152,0,D,S,,34,H,3,1
195,195,154,154,0,E,S,Private,35,H,3,1
195,195,163,163,0,A,S,Private,34,H,12,1
195,195,167,167,0,D,S,,87,C,3,1
195,195,195,195,0,D,S,,82,C,12,1
195,195,195,195,0,D,S,Private,82,C,12,1
195,195,195,195,0,A,S,Private,82,C,4,1
195,195,195,195,0,D,S,Private,87,C,10,1
195,195,195,195,0,D,S,,82,C,4,1
195,195,195,195,0,D,M,,87,C,1,1
195,195,195,195,0,D,S,Private,82,C,12,1
195,195,391,391,0,D,S,,86,C,2,1
195,195,521,521,0,A,S,,15,G,4,1
152,195,558,558,0,E,M,,82,C,3,0
22,195,80,558,0,E,M,,82,C,3,0
22,195,80,558,0,E,M,,82,C,3,0
7,197,2,20,0,C,S,Private,72,C,7,0
197,197,197,197,0,D,M,Private,82,C,12,1
119,197,169,540,0,D,M,Public,35,H,12,1
200,200,119,119,0,E,S,Private,27,H,9,1
200,200,119,119,0,E,S,Private,27,H,10,1
200,200,349,349,0,A,S,,81,C,8,1
202,202,128,128,0,E,S,,36,H,12,1
204,204,98,98,0,B,S,Private,27,H,12,1
204,204,102,102,0,D,S,Private,87,C,3,1
204,204,204,204,0,A,M,Private,87,C,12,1
204,204,226,226,0,B,S,,87,C,4,1
206,206,104,104,0,C,S,Private,86,C,12,1
206,206,104,104,0,D,S,Private,76,C,6,1
206,206,145,145,0,E,S,Private,36,H,1,1
206,206,206,206,0,D,S,Private,82,C,9,0
206,206,206,206,0,D,S,,82,C,9,0
206,206,206,206,0,D,S,Private,82,C,9,0
206,206,206,206,0,B,S,Private,87,C,8,1
206,206,438,438,0,C,M,,25,H,3,1
206,206,480,480,0,D,S,,64,A,12,1
206,206,516,516,0,A,S,Public,87,C,6,1
184,213,109,117,0,E,S,Private,37,H,2,1
213,213,180,180,0,E,S,Private,35,H,8,1
213,213,213,213,0,E,N,,82,C,1,1
109,213,145,289,0,D,M,Private,65,A,2,1
213,213,495,495,0,A,S,Private,64,A,10,1
217,217,39,39,0,D,S,,86,C,2,1
217,217,104,104,0,E,S,,27,H,1,1
217,217,104,104,0,A,S,Private,27,H,12,1
217,217,104,104,0,B,S,Private,27,H,12,1
9,217,4,109,0,C,S,,56,F,4,0
217,217,109,109,0,D,S,Private,17,G,2,1
217,217,109,109,0,E,S,Private,59,F,2,1
217,217,109,109,0,E,S,Private,32,H,6,1
217,217,126,126,0,D,S,,82,C,9,1
217,217,126,126,0,D,S,,82,C,1,1
217,217,139,139,0,E,S,,36,H,4,1
217,217,139,139,0,E,S,Private,36,H,10,1
217,217,139,139,0,B,S,Private,30,H,6,1
217,217,139,139,0,E,M,,30,H,3,1
217,217,139,139,0,D,M,,30,H,3,1
217,217,139,139,0,E,S,,30,H,3,1
217,217,139,139,0,B,S,Private,34,H,2,1
217,217,143,143,0,E,S,,36,H,9,1
217,217,143,143,0,E,S,,36,H,4,1
217,217,143,143,0,A,M,Private,33,H,12,1
217,217,148,148,0,E,S,Private,34,H,3,1
217,217,148,148,0,E,S,,34,H,2,1
217,217,150,150,0,D,M,Private,27,H,6,1
217,217,150,150,0,D,S,,27,H,2,1
217,217,152,152,0,E,S,Private,24,H,9,1
217,217,154,154,0,E,S,,25,H,1,1
217,217,158,158,0,E,S,Private,28,H,2,1
217,217,158,158,0,D,S,Private,39,H,8,1
217,217,163,163,0,D,S,,17,G,3,0
217,217,165,165,0,E,S,Private,36,H,10,1
217,217,165,165,0,E,M,Private,28,H,8,1
217,217,165,165,0,E,S,Private,36,H,9,1
217,217,167,167,0,E,S,Private,20,H,10,1
217,217,167,167,0,E,S,Private,20,H,3,1
217,217,167,167,0,E,S,,30,H,2,1
217,217,171,171,0,D,S,Private,30,H,7,1
217,217,171,171,0,E,S,Private,37,H,1,1
217,217,174,174,0,E,M,Private,35,H,4,1
217,217,180,180,0,D,S,Private,35,H,12,1
217,217,180,180,0,A,S,,27,H,3,1
217,217,180,180,0,D,S,,27,H,4,1
217,217,189,189,0,E,S,Private,37,H,3,0
217,217,191,191,0,E,S,Private,24,H,6,1
217,217,195,195,0,E,S,Private,35,H,2,1
217,217,200,200,0,C,S,Private,42,E,12,1
217,217,202,202,0,D,M,Private,20,H,9,1
217,217,217,217,0,D,S,Private,82,C,8,1
217,217,217,217,0,E,S,,82,C,8,1
217,217,217,217,0,D,S,,82,C,3,1
217,217,217,217,0,D,S,Private,82,C,12,1
217,217,217,217,0,D,S,Private,82,C,12,1
217,217,217,217,0,E,S,Private,82,C,1,1
217,217,217,217,0,D,S,,82,C,12,1
217,217,217,217,0,B,S,,87,C,5,1
217,217,217,217,0,E,N,,82,C,1,1
217,217,217,217,0,D,S,Private,87,C,6,1
217,217,217,217,0,E,S,Private,39,H,10,1
217,217,217,217,0,D,S,Private,82,C,12,1
217,217,217,217,0,D,M,Private,82,C,12,1
217,217,217,217,0,D,S,Private,82,C,12,1
217,217,217,217,0,D,M,,82,C,5,1
217,217,217,217,0,D,S,,82,C,2,1
217,217,217,217,0,D,S,,82,C,2,1
217,217,217,217,0,D,S,Private,82,C,7,1
217,217,217,217,0,D,S,Private,82,C,8,1
217,217,217,217,0,D,S,Private,82,C,2,1
217,217,217,217,0,D,S,Private,82,C,3,1
217,217,217,217,0,D,N,,82,C,1,1
217,217,217,217,0,D,S,,82,C,2,1
217,217,217,217,0,D,S,Private,82,C,2,1
217,217,217,217,0,D,S,,82,C,12,1
217,217,217,217,0,D,S,Private,82,C,7,1
217,217,241,241,0,D,S,,87,C,2,1
217,217,241,241,0,D,S,,87,C,4,1
217,217,247,247,0,B,S,Private,73,C,12,1
217,217,258,258,0,D,S,,79,C,5,1
217,217,269,269,0,C,M,Private,48,E,2,1
217,217,308,308,0,D,S,Public,50,B,6,1
217,217,317,317,0,D,S,Private,51,B,7,1
217,217,326,326,0,D,S,Private,17,G,11,1
217,217,326,326,0,D,S,Private,50,B,6,1
217,217,326,326,0,D,S,Private,17,G,7,1
217,217,336,336,0,D,M,Private,50,B,2,1
217,217,336,336,0,A,S,Private,50,B,9,1
217,217,336,336,0,D,S,,50,B,2,1
217,217,336,336,0,D,S,Private,50,B,4,1
217,217,347,347,0,D,S,Private,57,F,4,1
217,217,362,362,0,B,S,Private,44,E,8,1
217,217,369,369,0,D,S,Private,50,B,7,1
217,217,375,375,0,A,M,Private,47,E,2,1
217,217,375,375,0,D,S,,47,E,2,1
217,217,380,380,0,A,S,Private,59,F,12,1
217,217,380,380,0,D,S,Private,81,C,3,1
217,217,380,380,0,D,S,Private,81,C,2,1
217,217,380,380,0,E,N,,57,F,1,1
217,217,380,380,0,D,S,Private,81,C,1,1
